id_user,date,hours,id_item,price,qty
17850,2010/12/02,15:26,71053,3.39,12
17850,2010/12/02,15:26,84406B,2.75,12
17850,2010/12/02,15:26,15056BL,4.95,6
17850,2010/12/02,15:26,20679,4.95,6
17850,2010/12/02,15:26,37370,1.06,12
17850,2010/12/02,15:26,21071,1.06,12
17850,2010/12/02,15:26,21068,1.06,12
17850,2010/12/02,15:26,82483,4.95,4
17850,2010/12/02,15:26,82486,6.95,4
17850,2010/12/02,15:26,82482,2.1,6
17850,2010/12/02,15:26,82494L,2.55,6
17850,2010/12/02,15:26,84029G,3.39,12
17850,2010/12/02,15:26,84029E,3.39,6
17850,2010/12/02,15:26,22752,7.65,4
17850,2010/12/02,15:26,22803,35.75,3
17850,2010/12/02,15:26,21730,4.25,12
17850,2010/12/02,15:27,22632,1.85,12
17850,2010/12/02,15:27,22633,1.85,12
13767,2010/12/02,15:40,21314,2.1,24
13767,2010/12/02,15:40,22726,3.75,12
13767,2010/12/02,15:40,22727,3.75,48
13767,2010/12/02,15:40,22114,3.95,12
16029,2010/12/02,17:40,84880,4.95,12
16029,2010/12/02,17:40,22207,3.75,48
16029,2010/12/02,17:40,21929,1.65,100
16029,2010/12/02,17:40,21928,1.65,100
17809,2010/12/03,12:41,22943,4.25,100
17809,2010/12/03,12:43,22617,4.95,12
17809,2010/12/03,12:43,22569,3.75,12
17809,2010/12/03,12:43,22568,3.75,12
17809,2010/12/03,12:43,84032B,2.95,18
17809,2010/12/03,12:43,84032A,2.95,18
17809,2010/12/03,12:43,22749,3.75,18
17809,2010/12/03,12:43,22940,4.25,18
17809,2010/12/03,12:43,22909,0.85,24
17809,2010/12/03,12:43,22652,1.65,24
17809,2010/12/03,12:43,22910,2.95,24
17809,2010/12/03,12:43,22585,1.25,24
17809,2010/12/03,12:43,21523,7.95,6
17809,2010/12/03,12:43,22624,7.65,24
13767,2010/12/05,13:29,22111,4.95,18
13767,2010/12/05,13:29,21481,2.95,24
13767,2010/12/05,13:29,84879,1.69,32
13767,2010/12/05,13:29,21314,2.1,16
13767,2010/12/05,13:29,22730,3.75,12
13767,2010/12/05,13:29,22727,3.75,12
13767,2010/12/05,13:29,22729,3.75,12
13767,2010/12/05,13:29,22726,3.75,12
13767,2010/12/05,13:29,21523,7.95,10
13767,2010/12/05,13:29,22699,2.95,8
13767,2010/12/05,13:29,22697,2.95,8
13767,2010/12/05,13:29,22867,2.1,48
13767,2010/12/05,13:29,22866,2.1,72
16210,2010/12/06,11:06,21137,3.39,480
16210,2010/12/06,11:06,22041,2.1,48
16210,2010/12/06,11:06,20685,6.75,10
16210,2010/12/06,11:06,22632,1.85,96
16210,2010/12/06,11:06,22633,1.85,96
16210,2010/12/06,11:06,22900,2.95,6
16210,2010/12/06,11:06,21868,1.25,12
16210,2010/12/06,11:06,21175,2.1,12
16210,2010/12/06,11:06,82582,2.1,12
16210,2010/12/06,11:06,85049E,1.25,12
16210,2010/12/06,11:06,85049A,1.25,12
17897,2010/12/07,15:54,84658,6.95,2
17897,2010/12/07,15:54,46000M,1.55,6
17897,2010/12/07,15:54,84658,6.95,2
17897,2010/12/07,15:54,22107,3.75,1
17897,2010/12/07,15:54,21967,0.29,12
17897,2010/12/07,15:54,21581,2.25,1
17897,2010/12/07,15:54,84596J,1.25,1
17897,2010/12/07,15:54,84596L,1.25,1
17897,2010/12/07,15:54,22727,3.75,1
17897,2010/12/07,15:54,85170A,2.1,1
17897,2010/12/07,15:54,20982,0.85,2
17897,2010/12/07,15:54,84535B,0.65,1
17897,2010/12/07,15:54,22803,39.95,2
17897,2010/12/07,15:54,22624,8.5,2
17897,2010/12/07,15:54,22191,8.5,1
17897,2010/12/07,15:54,84763,1.25,10
17897,2010/12/07,15:54,20966,1.25,3
17897,2010/12/07,15:54,22773,1.25,2
17897,2010/12/07,15:54,21034,0.95,1
17897,2010/12/07,15:54,22772,1.25,2
17897,2010/12/07,15:54,21832,1.65,2
17897,2010/12/07,15:54,85059,3.75,1
17897,2010/12/07,15:54,22428,6.95,1
17897,2010/12/07,15:54,22425,4.95,1
17897,2010/12/07,15:54,20963,1.25,6
17897,2010/12/07,15:54,21915,1.25,1
17897,2010/12/07,15:54,22429,4.25,2
17897,2010/12/07,15:54,21906,6.75,1
17897,2010/12/07,15:54,84497,3.75,1
17897,2010/12/07,15:54,21260,3.25,1
17897,2010/12/07,15:54,20751,2.1,3
17897,2010/12/07,15:54,22726,3.75,1
17897,2010/12/07,15:54,22728,3.75,1
17897,2010/12/07,15:54,22727,3.75,1
17897,2010/12/07,15:54,22107,3.75,1
17897,2010/12/07,15:54,22867,2.1,4
17897,2010/12/07,15:54,22834,2.1,2
15100,2010/12/08,12:09,21258,10.95,32
13758,2010/12/08,15:39,22937,2.55,12
13758,2010/12/08,15:39,22961,1.45,12
13758,2010/12/08,15:39,22644,1.25,72
13758,2010/12/08,15:39,22645,1.25,72
13758,2010/12/08,15:39,22646,1.25,72
13758,2010/12/08,15:39,84754,1.25,12
13758,2010/12/08,15:39,21143,1.95,12
12433,2010/12/08,16:49,22534,0.42,24
12433,2010/12/08,16:49,22530,0.42,24
12433,2010/12/08,16:49,22531,0.42,24
12433,2010/12/08,16:49,22561,1.65,24
12433,2010/12/08,16:49,22489,0.42,24
12433,2010/12/08,16:49,22814,0.42,12
12433,2010/12/08,16:49,21520,0.42,12
12433,2010/12/08,16:49,21506,0.42,12
12433,2010/12/08,16:49,22716,0.42,12
12433,2010/12/08,16:49,22688,6.75,12
12433,2010/12/08,16:49,22114,3.95,8
12433,2010/12/08,16:49,21982,0.29,48
12433,2010/12/08,16:49,21981,0.29,48
12433,2010/12/08,16:49,21967,0.29,48
12433,2010/12/08,16:49,22092,1.25,12
12433,2010/12/08,16:49,21983,0.29,48
12433,2010/12/08,16:49,22615,0.29,48
12433,2010/12/08,16:49,21980,0.29,48
12433,2010/12/08,16:49,22614,0.29,48
12433,2010/12/08,16:49,22095,1.25,12
12433,2010/12/08,16:49,22094,1.25,12
12433,2010/12/08,16:49,21984,0.29,48
12433,2010/12/08,16:49,22557,1.65,36
12433,2010/12/08,16:49,21786,0.42,24
12433,2010/12/08,16:49,21080,0.85,36
12433,2010/12/08,16:49,22963,0.85,12
12433,2010/12/08,16:49,22962,0.85,12
12433,2010/12/08,16:49,22961,1.45,24
12433,2010/12/08,16:49,84375,2.1,24
12433,2010/12/08,16:49,22966,1.25,24
12433,2010/12/08,16:49,21874,1.25,24
12433,2010/12/08,16:49,21873,1.25,24
12433,2010/12/08,16:49,21870,1.25,24
12433,2010/12/08,16:49,22956,2.1,12
12433,2010/12/08,16:49,84050,1.25,72
12433,2010/12/08,16:49,84991,0.55,24
12433,2010/12/08,16:49,84992,0.55,24
12433,2010/12/08,16:49,21213,0.55,24
12433,2010/12/08,16:49,21977,0.55,24
12433,2010/12/08,16:49,21212,0.55,24
12433,2010/12/08,16:49,22198,1.45,50
12433,2010/12/08,16:49,22197,0.85,72
12433,2010/12/08,16:49,22315,1.25,12
12433,2010/12/08,16:49,22667,2.95,12
12433,2010/12/08,16:49,22666,2.95,12
12433,2010/12/08,16:49,22665,2.95,12
12433,2010/12/08,16:49,22558,1.49,24
12433,2010/12/08,16:49,22567,1.25,24
12433,2010/12/08,16:49,85150,2.55,12
12433,2010/12/08,16:49,21166,1.95,12
12433,2010/12/08,16:49,21733,2.95,6
12433,2010/12/08,16:49,22690,7.95,2
12433,2010/12/08,16:49,20685,7.95,2
12433,2010/12/08,16:49,22842,6.75,6
12433,2010/12/08,16:49,22494,1.25,24
12433,2010/12/08,16:49,21260,3.25,12
12433,2010/12/08,16:49,22626,8.5,2
12433,2010/12/08,16:49,22625,8.5,2
12433,2010/12/08,16:49,22624,8.5,2
12433,2010/12/08,16:49,22413,2.95,12
12433,2010/12/08,16:49,82600,2.1,24
12433,2010/12/08,16:49,84692,0.42,50
12433,2010/12/08,16:49,22899,2.1,8
12433,2010/12/08,16:49,21156,1.95,8
12433,2010/12/08,16:49,22556,1.65,24
12433,2010/12/08,16:49,22555,1.65,36
12433,2010/12/08,16:49,22554,1.65,24
12433,2010/12/08,16:49,22553,1.65,24
12433,2010/12/08,16:49,22551,1.65,24
12433,2010/12/08,16:49,22547,0.42,24
12433,2010/12/08,16:49,22544,0.42,24
12433,2010/12/08,16:49,22543,0.42,24
12433,2010/12/08,16:49,22540,0.42,24
12433,2010/12/08,16:49,22539,0.42,24
15513,2010/12/09,09:23,22730,3.75,16
15513,2010/12/09,09:23,22727,3.75,16
15513,2010/12/09,09:23,82484,5.55,12
15513,2010/12/09,09:23,84050,1.25,72
15513,2010/12/09,09:23,22605,12.75,8
15513,2010/12/09,09:23,48111,6.75,10
15513,2010/12/09,09:23,48188,6.75,10
15513,2010/12/09,09:23,20685,6.75,10
15513,2010/12/09,09:23,21523,6.75,10
15513,2010/12/09,09:23,22278,4.95,24
15513,2010/12/09,09:23,21741,2.95,18
15513,2010/12/09,09:23,85174,4.25,32
17377,2010/12/09,10:42,22659,1.95,2
17377,2010/12/09,10:42,85123A,2.95,10
17377,2010/12/09,10:42,22900,2.95,10
17377,2010/12/09,10:42,21485,4.95,10
17377,2010/12/09,10:42,21623,9.95,2
17377,2010/12/09,10:42,82482,2.55,3
17377,2010/12/09,10:42,22630,1.95,2
17377,2010/12/09,10:42,47580,2.55,1
17377,2010/12/09,10:42,22111,4.95,10
17377,2010/12/09,10:42,84992,0.55,1
17377,2010/12/09,10:42,84991,0.55,1
17377,2010/12/09,10:42,22834,2.1,5
17377,2010/12/09,10:42,21289,1.25,3
17377,2010/12/09,10:42,82494L,2.95,2
17377,2010/12/09,10:42,21527,7.95,1
17377,2010/12/09,10:42,21479,3.75,4
17377,2010/12/09,10:42,22113,3.75,6
17377,2010/12/09,10:42,84029E,3.75,2
17377,2010/12/09,10:42,22837,4.65,2
17377,2010/12/09,10:42,21621,8.5,10
15983,2010/12/09,10:45,22113,3.75,2
15983,2010/12/09,10:45,84754,1.25,24
15983,2010/12/09,10:45,85170C,2.1,4
15983,2010/12/09,10:45,85170B,2.1,2
15983,2010/12/09,10:45,22736,1.65,5
15983,2010/12/09,10:45,22739,1.65,5
15983,2010/12/09,10:45,85169A,1.25,12
15983,2010/12/09,10:45,84625C,2.95,12
15983,2010/12/09,10:45,84625A,2.95,4
15983,2010/12/09,10:45,22514,2.1,1
15983,2010/12/09,10:45,22516,2.1,1
15983,2010/12/09,10:45,22518,2.1,1
15983,2010/12/09,10:45,84347,2.55,36
15983,2010/12/09,10:45,22294,1.25,24
15983,2010/12/09,10:45,22144,2.1,4
15983,2010/12/09,10:45,22525,1.25,1
15983,2010/12/09,10:45,22523,0.85,1
15983,2010/12/09,10:45,22521,0.85,1
15983,2010/12/09,10:45,22139,4.95,1
15983,2010/12/09,10:45,22548,1.25,4
15983,2010/12/09,10:45,21651,1.65,6
15983,2010/12/09,10:45,84879,1.69,32
15983,2010/12/09,10:45,21136,1.69,16
15983,2010/12/09,10:45,85172,0.42,32
13767,2010/12/10,11:21,85014A,5.95,6
13767,2010/12/10,11:21,84991,0.55,24
13767,2010/12/10,11:21,21977,0.55,24
13767,2010/12/10,11:21,21212,0.55,24
13767,2010/12/10,11:21,21481,2.95,6
13767,2010/12/10,11:21,21314,2.1,16
13767,2010/12/10,11:21,22726,3.75,6
13767,2010/12/10,11:21,22727,3.75,10
13448,2010/12/10,14:29,22311,2.95,6
13448,2010/12/10,14:29,22114,3.95,4
13448,2010/12/10,14:29,22111,4.95,12
13448,2010/12/10,14:29,82583,2.1,12
13448,2010/12/10,14:29,22494,1.25,12
13448,2010/12/10,14:29,22557,1.65,12
13448,2010/12/10,14:29,22670,1.25,12
13448,2010/12/10,14:29,85150,2.55,6
13448,2010/12/10,14:29,21166,1.95,12
13448,2010/12/10,14:29,21908,2.1,12
13448,2010/12/10,14:29,21169,1.69,12
13448,2010/12/10,14:29,21175,2.1,12
13448,2010/12/10,14:29,21479,3.75,4
13448,2010/12/10,14:29,22867,2.1,12
13448,2010/12/10,14:29,22834,2.1,24
13448,2010/12/10,14:29,22312,2.95,6
16210,2010/12/13,09:09,20801,0.75,32
16210,2010/12/13,09:09,21876,0.42,288
16210,2010/12/13,09:09,22638,0.85,64
16210,2010/12/13,09:09,84946,1.06,72
16210,2010/12/13,09:09,22041,2.1,48
16210,2010/12/13,09:09,21137,3.39,48
15983,2010/12/14,12:30,22891,4.25,1
15983,2010/12/14,12:30,22927,5.95,1
15983,2010/12/14,12:30,22926,5.95,1
15983,2010/12/14,12:30,22834,2.1,2
15983,2010/12/14,12:30,84347,2.55,12
15983,2010/12/14,12:30,85169A,1.25,12
15983,2010/12/14,12:30,22622,9.95,1
15983,2010/12/14,12:30,22623,4.95,2
15983,2010/12/14,12:30,22620,1.25,2
15983,2010/12/14,12:30,22522,0.85,1
15983,2010/12/14,12:30,22525,1.25,1
15983,2010/12/14,12:30,22524,1.25,1
15983,2010/12/14,12:30,22523,0.85,1
15983,2010/12/14,12:30,22521,0.85,1
15983,2010/12/14,12:30,22520,0.85,1
15983,2010/12/14,12:30,72800E,2.55,4
15983,2010/12/14,12:30,22082,1.65,2
15983,2010/12/14,12:30,22294,1.25,24
15983,2010/12/14,12:30,84879,1.69,8
15983,2010/12/14,12:30,22113,3.75,18
15983,2010/12/14,12:30,21915,1.25,5
15983,2010/12/14,12:30,22548,1.25,4
15983,2010/12/14,12:30,21914,1.25,5
15983,2010/12/14,12:30,84625C,2.95,14
15983,2010/12/14,12:30,84625A,2.95,16
13767,2010/12/14,15:43,22423,12.75,4
13767,2010/12/14,15:43,21314,2.1,12
13767,2010/12/14,15:43,22834,0.85,48
13767,2010/12/14,15:43,22727,3.75,8
13767,2010/12/14,15:43,22726,3.75,8
13767,2010/12/14,15:43,22729,3.75,8
13767,2010/12/14,15:43,22730,3.75,8
13767,2010/12/14,15:43,22728,3.75,8
16029,2010/12/16,10:35,79321,3.82,200
16029,2010/12/16,10:35,22780,3.37,200
16029,2010/12/16,10:35,22779,3.37,200
16029,2010/12/16,10:35,22174,1.25,408
16029,2010/12/16,10:35,22466,1.45,408
16029,2010/12/16,10:35,21731,1.25,408
16029,2010/12/16,10:35,85150,1.69,144
16029,2010/12/16,10:35,21166,1.53,144
16029,2010/12/16,10:35,85152,1.53,144
16029,2010/12/16,10:35,21181,1.85,144
16029,2010/12/16,10:35,22693,0.94,2400
16029,2010/12/16,10:37,22174,1.25,408
16029,2010/12/16,10:37,85150,1.69,144
16029,2010/12/16,10:37,21181,1.53,144
16029,2010/12/16,10:37,85152,1.53,144
16029,2010/12/16,10:37,21181,1.65,144
14849,2010/12/16,11:35,21259,5.95,2
14849,2010/12/16,11:35,21257,7.95,2
14849,2010/12/16,11:35,84991,0.55,24
14849,2010/12/16,11:35,21122,1.25,24
14849,2010/12/16,11:35,22960,3.75,12
14849,2010/12/16,11:35,22961,1.45,12
14849,2010/12/16,11:35,21484,3.45,6
14849,2010/12/16,11:35,84692,0.42,25
14849,2010/12/16,11:35,22721,4.95,3
14849,2010/12/16,11:35,22723,3.95,4
14849,2010/12/16,11:35,22722,3.95,4
17951,2010/12/16,12:55,70006,0.42,30
17951,2010/12/16,12:55,22834,0.85,48
17951,2010/12/16,12:55,22810,2.95,12
17951,2010/12/16,12:55,85038,2.1,12
16210,2010/12/16,14:29,10135,0.42,20
16210,2010/12/16,14:29,85054,1.25,12
16210,2010/12/16,14:29,22720,4.95,6
16210,2010/12/16,14:29,22965,2.1,6
16210,2010/12/16,14:29,22619,3.75,8
16210,2010/12/16,14:29,21137,3.39,480
13767,2010/12/16,16:54,85014B,5.95,4
13767,2010/12/16,16:54,85014A,5.95,4
13767,2010/12/16,16:54,15056BL,5.95,4
13767,2010/12/16,16:54,20679,5.95,4
13767,2010/12/16,16:54,15056N,5.95,4
13767,2010/12/16,16:54,21291,0.85,24
13767,2010/12/16,16:54,22423,12.75,4
13767,2010/12/16,16:54,21314,2.1,8
13767,2010/12/16,16:54,22728,3.75,16
13767,2010/12/16,16:54,22834,0.85,96
15291,2010/12/17,10:32,82484,5.55,12
15291,2010/12/17,10:32,82486,6.95,24
15291,2010/12/17,10:32,21754,5.95,6
15291,2010/12/17,10:32,22424,12.75,4
12431,2010/12/17,14:10,48138,6.75,10
12431,2010/12/17,14:10,79067,2.95,50
12431,2010/12/17,14:10,20725,1.65,10
12431,2010/12/17,14:10,85099B,1.95,10
12431,2010/12/17,14:10,22728,3.75,4
12431,2010/12/17,14:10,22196,0.85,24
12431,2010/12/17,14:10,22195,1.65,12
12431,2010/12/17,14:10,22219,0.85,12
12431,2010/12/17,14:10,20685,7.95,4
12431,2010/12/17,14:10,48138,6.75,10
17377,2010/12/17,17:12,22616,0.29,12
17377,2010/12/17,17:12,85123A,2.95,5
17377,2010/12/17,17:12,22659,1.95,2
17377,2010/12/17,17:12,22630,1.95,2
17377,2010/12/17,17:12,22900,2.95,20
17377,2010/12/17,17:12,21485,4.95,5
17377,2010/12/17,17:12,22111,4.95,5
17377,2010/12/17,17:12,22113,3.75,10
17377,2010/12/17,17:12,21622,4.95,5
16029,2010/12/21,10:41,84880,4.95,12
16029,2010/12/21,10:41,22070,3.75,24
16029,2010/12/21,10:41,85099C,1.65,100
16029,2010/12/21,10:41,85099B,1.65,100
17905,2010/12/22,16:23,21192,1.65,30
17905,2010/12/22,16:23,21187,1.65,10
17905,2010/12/22,16:23,21194,2.1,15
17905,2010/12/22,16:23,84800L,2.12,20
17905,2010/12/22,16:23,21191,2.1,25
16029,2011/01/04,13:47,22207,3.75,24
13767,2011/01/05,12:21,21314,2.1,24
13767,2011/01/05,12:21,22730,3.75,8
13767,2011/01/05,12:21,22727,3.75,8
13767,2011/01/05,12:21,22729,3.75,8
13767,2011/01/05,12:21,22726,3.75,8
14045,2011/01/06,08:52,20914,2.55,96
14045,2011/01/06,08:52,37449,8.5,36
14045,2011/01/06,08:52,21156,1.65,80
14045,2011/01/06,10:01,47591D,1.65,147
12583,2011/01/07,12:07,21086,0.65,12
12583,2011/01/07,12:07,21080,0.85,12
12583,2011/01/07,12:07,22726,3.75,16
12583,2011/01/07,12:07,22727,3.75,12
12583,2011/01/07,12:07,22728,3.75,12
12583,2011/01/07,12:07,22729,3.75,12
12583,2011/01/07,12:07,21121,1.25,24
12583,2011/01/07,12:07,22326,2.95,18
12583,2011/01/07,12:07,20750,7.95,4
12583,2011/01/07,12:07,22551,1.65,24
12583,2011/01/07,12:07,22556,1.65,24
12583,2011/01/07,12:07,22555,1.65,24
12583,2011/01/07,12:07,21731,1.65,12
12583,2011/01/07,12:07,22390,0.85,60
12583,2011/01/07,12:07,22333,1.65,16
12583,2011/01/07,12:07,22331,1.65,16
12583,2011/01/07,12:07,20719,0.85,20
12583,2011/01/07,12:07,21883,0.19,144
12583,2011/01/07,12:07,21042,5.95,6
12583,2011/01/07,12:07,22367,1.95,8
12583,2011/01/07,12:07,21094,0.85,12
12583,2011/01/07,12:07,POST,18.0,3
15485,2011/01/07,17:18,22819,0.42,12
15485,2011/01/07,17:18,21506,0.42,12
15485,2011/01/07,17:18,21518,0.42,12
15485,2011/01/07,17:18,21519,0.42,12
15485,2011/01/07,17:18,22717,0.42,12
15485,2011/01/07,17:18,22718,0.42,12
15485,2011/01/07,17:18,22048,0.42,25
15485,2011/01/07,17:18,22047,0.42,25
15485,2011/01/07,17:18,22725,3.75,6
15485,2011/01/07,17:18,22726,3.75,8
15485,2011/01/07,17:18,22727,3.75,6
15485,2011/01/07,17:18,22728,3.75,9
15485,2011/01/07,17:18,21485,4.95,4
15485,2011/01/07,17:18,22678,1.25,1
15485,2011/01/07,17:18,22680,1.25,1
15485,2011/01/07,17:18,22194,8.5,1
15485,2011/01/07,17:18,20669,1.25,15
15485,2011/01/07,17:18,22193,8.5,4
15485,2011/01/07,17:18,22191,8.5,4
15485,2011/01/07,17:18,22192,8.5,6
13758,2011/01/09,11:41,79321,4.95,8
13758,2011/01/09,11:41,21485,4.95,12
13758,2011/01/09,11:41,22113,3.75,12
13758,2011/01/09,11:41,22112,4.95,12
13758,2011/01/09,11:41,21484,3.45,8
13758,2011/01/09,11:41,84378,1.25,12
13758,2011/01/09,11:41,84992,0.55,24
13758,2011/01/09,11:41,85123A,2.55,32
13758,2011/01/09,11:41,21733,2.55,32
15100,2011/01/10,10:35,21258,10.95,16
13767,2011/01/10,15:16,84879,1.69,32
13767,2011/01/10,15:16,15056N,5.95,12
13767,2011/01/10,15:16,85014B,5.95,12
13767,2011/01/10,15:16,85014A,5.95,12
13767,2011/01/10,15:16,21314,2.1,24
13767,2011/01/10,15:16,22727,3.75,8
13767,2011/01/10,15:16,22726,3.75,8
13767,2011/01/10,15:16,22423,12.75,4
13767,2011/01/10,15:16,22699,2.95,12
13767,2011/01/10,15:16,22697,2.95,12
12868,2011/01/12,15:25,22720,4.95,3
12868,2011/01/12,15:25,22965,2.1,6
12868,2011/01/12,15:25,85123A,2.95,6
12868,2011/01/12,15:25,21314,2.1,8
12868,2011/01/12,15:25,22178,1.25,12
12868,2011/01/12,15:25,22457,2.95,6
12868,2011/01/12,15:25,21609,2.95,6
12868,2011/01/12,15:25,22149,2.1,6
12868,2011/01/12,15:25,22960,4.25,6
12868,2011/01/12,15:25,84879,1.69,8
12868,2011/01/12,15:25,22215,8.5,2
12868,2011/01/12,15:25,22949,1.45,12
12868,2011/01/12,15:25,22697,2.95,6
12868,2011/01/12,15:25,22180,9.95,1
12868,2011/01/12,15:25,22179,6.75,2
12868,2011/01/12,15:25,22027,0.42,12
12868,2011/01/12,15:25,22024,0.42,12
12868,2011/01/12,15:25,22028,0.42,12
12868,2011/01/12,15:25,22030,0.42,12
12868,2011/01/12,15:25,22715,0.42,12
12868,2011/01/12,15:25,21506,0.42,12
12868,2011/01/12,15:25,22176,2.95,6
15291,2011/01/12,16:14,22505,4.95,4
15291,2011/01/12,16:14,22768,9.95,2
15291,2011/01/12,16:14,21754,5.95,3
15291,2011/01/12,16:14,21755,5.95,3
15291,2011/01/12,16:14,21756,5.95,3
15291,2011/01/12,16:14,22170,6.75,4
15291,2011/01/12,16:14,84406B,3.25,8
15291,2011/01/12,16:14,84879,1.69,8
15291,2011/01/12,16:14,21136,1.69,8
15291,2011/01/12,16:14,85066,12.75,2
15291,2011/01/12,16:14,22796,9.95,2
15291,2011/01/12,16:14,22294,1.25,24
15291,2011/01/12,16:14,22487,9.95,1
15291,2011/01/12,16:14,48188,7.95,2
15291,2011/01/12,16:14,48194,7.95,2
15291,2011/01/12,16:14,20685,7.95,2
15291,2011/01/12,16:14,84755,0.65,16
15291,2011/01/12,16:14,21621,8.5,2
15291,2011/01/12,16:14,21623,9.95,2
15291,2011/01/12,16:14,22968,9.95,2
15291,2011/01/12,16:14,22759,1.65,12
15291,2011/01/12,16:14,22762,14.95,1
15513,2011/01/13,12:41,37343,1.65,24
15513,2011/01/13,12:41,22904,2.95,6
15513,2011/01/13,12:41,21531,2.55,6
15513,2011/01/13,12:41,21533,4.95,3
15513,2011/01/13,12:41,21068,1.25,12
15513,2011/01/13,12:41,21071,1.25,12
15513,2011/01/13,12:41,21523,6.75,10
15513,2011/01/13,12:41,84754,1.06,144
15513,2011/01/13,12:41,22985,0.42,25
15513,2011/01/13,12:41,22983,0.42,12
15513,2011/01/13,12:41,22649,4.95,8
15513,2011/01/13,12:41,21539,4.95,3
15513,2011/01/13,12:41,22072,3.75,8
15513,2011/01/13,12:41,21498,0.42,50
15513,2011/01/13,12:41,21499,0.42,50
15513,2011/01/13,12:41,21527,6.95,12
15513,2011/01/13,12:41,37448,1.49,12
15513,2011/01/13,12:41,22245,0.85,12
15513,2011/01/13,12:41,22693,1.06,96
16029,2011/01/13,14:34,85099F,1.65,200
16029,2011/01/13,14:34,22386,1.65,200
18085,2011/01/13,15:17,22111,4.95,12
18085,2011/01/13,15:17,15056N,5.95,3
18085,2011/01/13,15:17,22525,1.25,10
18085,2011/01/13,15:17,22524,1.25,10
18085,2011/01/13,15:17,22521,0.85,12
18085,2011/01/13,15:17,22520,0.85,12
18085,2011/01/13,15:17,22523,0.85,12
18085,2011/01/13,15:17,22522,0.85,12
18085,2011/01/13,15:17,22519,2.1,6
18085,2011/01/13,15:17,22518,2.1,6
18085,2011/01/13,15:17,22260,0.85,12
18085,2011/01/13,15:17,22262,0.85,12
18085,2011/01/13,15:17,22261,0.85,12
18085,2011/01/13,15:17,21383,0.65,12
18085,2011/01/13,15:17,22139,4.95,6
18085,2011/01/13,15:17,22568,3.75,4
18085,2011/01/13,15:17,22584,2.55,6
18085,2011/01/13,15:17,21479,3.75,4
18085,2011/01/13,15:17,21485,4.95,12
18085,2011/01/13,15:17,22113,3.75,12
15513,2011/01/18,08:43,84755,0.55,144
14688,2011/01/18,09:44,22343,0.21,24
14688,2011/01/18,09:44,22345,0.21,24
14688,2011/01/18,09:44,22344,0.21,24
14688,2011/01/18,09:44,84519A,1.25,24
14688,2011/01/18,09:44,48188,7.95,2
14688,2011/01/18,09:44,22379,2.1,10
14688,2011/01/18,09:44,22381,2.1,10
14688,2011/01/18,09:44,85099B,1.95,10
14688,2011/01/18,09:44,21080,0.85,12
14688,2011/01/18,09:44,21086,0.65,12
14688,2011/01/18,09:44,21975,0.55,24
14688,2011/01/18,09:44,84992,0.55,24
14688,2011/01/18,09:44,21210,1.45,12
14688,2011/01/18,09:44,21974,1.45,12
14688,2011/01/18,09:44,22667,2.95,6
14688,2011/01/18,09:44,84519B,1.25,24
14688,2011/01/18,09:44,21216,4.95,4
14688,2011/01/18,09:44,21935,1.65,10
14688,2011/01/18,09:44,21934,1.65,10
15291,2011/01/18,10:41,21756,5.95,6
15291,2011/01/18,10:41,48188,6.75,10
15291,2011/01/18,10:41,82486,6.95,24
15291,2011/01/18,10:41,22241,1.25,12
15291,2011/01/18,10:41,22288,1.25,24
14307,2011/01/19,14:43,22931,2.55,6
14307,2011/01/19,14:43,22935,3.25,6
14307,2011/01/19,14:43,22937,2.55,6
14307,2011/01/19,14:43,22964,2.1,6
14307,2011/01/19,14:43,22965,2.1,6
14307,2011/01/19,14:43,22457,2.95,6
14307,2011/01/19,14:43,82484,6.45,3
14307,2011/01/19,14:43,22090,2.95,6
14307,2011/01/19,14:43,22088,2.95,6
14307,2011/01/19,14:43,84879,1.69,8
14307,2011/01/19,14:43,21188,2.95,12
14307,2011/01/19,14:43,20830,2.1,6
14307,2011/01/19,14:43,82494L,2.95,6
14307,2011/01/19,14:43,22464,1.65,12
14307,2011/01/19,14:43,71459,0.85,12
14307,2011/01/19,14:43,85123A,2.95,6
14307,2011/01/19,14:43,84378,1.25,12
14307,2011/01/19,14:43,22417,0.55,24
14307,2011/01/19,14:43,22956,2.1,6
14307,2011/01/19,14:43,21155,2.1,6
14307,2011/01/19,14:43,22558,1.49,12
14307,2011/01/19,14:43,22617,4.95,3
14307,2011/01/19,14:43,22138,4.95,3
14307,2011/01/19,14:43,21947,1.25,12
14307,2011/01/19,14:43,22821,0.65,12
14307,2011/01/19,14:43,10135,1.25,10
14307,2011/01/19,14:43,22418,0.85,24
14307,2011/01/19,14:43,22045,0.42,25
14307,2011/01/19,14:43,22435,1.25,12
14307,2011/01/19,14:43,21210,1.45,12
14307,2011/01/19,14:43,21212,0.55,24
16029,2011/01/20,10:18,84880,4.95,17
16029,2011/01/20,10:18,22207,3.75,48
16029,2011/01/20,10:18,21928,1.65,100
16029,2011/01/20,10:18,79321,3.82,96
16029,2011/01/20,10:18,22779,3.37,48
16210,2011/01/21,14:51,M,10.0,1
16029,2011/01/25,09:31,21232,1.06,96
16029,2011/01/25,09:31,21929,1.65,100
16029,2011/01/25,09:31,85099B,1.65,100
14849,2011/01/25,12:35,22925,5.95,2
14849,2011/01/25,12:35,22721,4.95,3
