,qty,id_item,price,count
1710,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.38,4
1711,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.39,23
1712,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.42,45
1713,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.63,6
1714,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.65,13
1715,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.75,1
1716,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.79,3
1717,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.82,10
1718,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.83,58
1719,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",0.85,8
1720,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.0,2
1721,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.06,1
1722,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.25,64
1723,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.45,12
1724,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.65,31
1725,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.75,1
1726,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.79,8
1727,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",1.95,8
1728,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",2.08,32
1729,33.97011494252874,"21990,23185,23158,35815P,23144,23222,37467,23530,23045,23347,23533,23034,23432,23096,23571,21395,23455,84843,23367,23322,23581,23354,23370,23215,20767,23269,23116,37340,21926,23148,84086C,23218,22838,23286,23064,23330,22944,22365,23494,23341,23460,37413,23334,23391,22311,22689,23353,35819P,23493,35967,23089,22841,23570,72586,23083,22842,21394,23325,22340,22627,23169,23373,23438,35964,23216,22192,21714,23078,23583,16218,23196,23012,23439,21417,22843,23129,47574A,23115,23287,23695,85114C,21708,23506,10080,22212,23568,23510,23396,23113,23377,23295,23332,21711,23225,23597,90209A,23498,23157,21261,23108,23507,22039,23360,23186,23102,23220,47310M,23221,23437,20970,22735,22138,23500,23249,22068,22596,16046,23372,23535,23505,23552,23526,23343,23331,23342,23213,23100,23191,23375,21374,23250,23395,35599D,23501,23433,23167,23508,23264,23368,21698,23480,23156,35816P,23382,23497,23399,23504,23333,23691,23058,23445,23559,23434,84661B,23329,23313,22736,23326,40001,79190B,23349,23271,20986,23542,22839,21695,35819B,23288,23263,23340,23198,20757,23311,21841,22269,23371,20768,23404,23681,85215,23365,23503,84931B,23300,84813,85125,23294,23389,23301,23348,23531,23436,37495,23366,21012,23031,23380,84016,23173,23189,22071,23582,22187,22942,23374,23296,23280,23035,90114,23243,21890,23369",2.1,7
